id,name,TrackingID
20442,fxcaprarachevy2ssl,NULL
20443,KATC728,NULL
20444,AcuraOne,NULL
20445,analytics,NULL
20445,Arfarf,NULL
20445,Balls,NULL
20445,BannerlinkClient,NULL
20445,catmeow,
20445,Dallas,NULL
20445,DataXuIBV,NULL
20445,DataXuIBVEnglish,
20445,display160,NULL
20445,expand,
20445,HangingOnTheTelephone,NULL
20445,HangingOnTheTelephone2,
20445,ibv250,NULL
20445,IBV300x250v3,NULL
20445,ibvtest,NULL
20445,IsSheAProgrammer,NULL
20445,LitteDeuceCoupe,NULL
20445,LittleRedCorvette,NULL
20445,Mobile32050,
20445,MyOtherCarIsATricycle,NULL
20445,NewTest,NULL
20445,OneSixtyTest,NULL
20445,ppdtest,NULL
20445,test,NULL
20445,TestTagGreen,NULL
20445,ThisOneExpands,NULL
20445,YesImGoingToBeAStar,NULL
20446,1,NULL
20447,Test,NULL
20448,Dingle,NULL
20448,TEST,NULL
20448,test500,NULL
20449,sometag,NULL
20450,Patricia,NULL
20451,Patrycja,NULL
20451,TEST,NULL
20451,testing,NULL
20452,PTest,NULL
20453,ianleaderboard,NULL
20453,ibv,
20454,rectanglebannertest,NULL
20455,cne,
20455,ibv,
20455,leaderboardtest,NULL
20456,Leaderboard,NULL
20457,WAOW300NEW,NULL
20458,AT160Abilene,NULL
20458,AT300Abilene,NULL
20458,AT728Abilene,NULL
20458,Cars160Abilene,NULL
20458,Cars728Abilene,NULL
20458,Edmunds300Abilene,NULL
20458,Media160,NULL
20458,Media300,NULL
20458,Media728,NULL
20459,AT160Harlingen,NULL
20459,AT300Harlingen,NULL
20459,AT728Harlingen,NULL
20459,Cars160Harlingen,NULL
20459,Cars728Harlingen,NULL
20459,Edmunds300Harlingen,NULL
20459,Media160,NULL
20459,Media300,NULL
20459,Media728,NULL
20460,AT160Philly,NULL
20460,AT300Philly,NULL
20460,AT728Philly,NULL
20460,Cars160Philly,NULL
20460,Cars728Philly,NULL
20460,Edmunds300Philly,NULL
20460,Media160,NULL
20460,Media300,NULL
20460,Media728,NULL
20462,leaderboard,NULL
20462,rect,NULL
20462,Skyscraper,NULL
20464,KSBY,NULL
20464,KSBY300,NULL
20466,728x90Test,NULL
20466,Trib300,NULL
20466,Tribune300Additional,NULL
20467,Trib300,NULL
20467,Tribune300Additional,NULL
20468,WTAP120NEW,NULL
20468,WTAP160,NULL
20469,AFLRectangle,NULL
20470,WCPO300,NULL
20471,Independence,NULL
20471,IndependenceSSL,NULL
20472,AFLRectangle2,NULL
20473,SBSUN,NULL
20474,MetriconLeaderboard,NULL
20474,MetriconRectangle,NULL
20474,MetriconSkyscraper,NULL
20475,test1,NULL
20475,test3,NULL
20476,KWTX300,NULL
20476,KWTX728,NULL
20477,DemandLocalTest300,NULL
20478,RadioOneCol,NULL
20479,Entercom300,NULL
20479,Entercom728,NULL
20480,MyDupe,NULL
20480,Test,NULL
20480,Testing,NULL
20481,Test,NULL
20482,LBoard,NULL
20482,LBoardActual,NULL
20482,WSky,NULL
20483,LBoard,NULL
20483,MRect,NULL
20483,NSky,NULL
20483,WSky,NULL
20484,AT160KC,NULL
20484,AT728KC,NULL
20484,Cars160KC,NULL
20484,Cars728KC,NULL
20484,Edmunds300KC,NULL
20485,SouthtowneMotorsCharter,NULL
20485,SouthtowneMotorsXFINITY,NULL
20486,BrandPowerRectangle,NULL
20486,brandpowersky,NULL
20487,CollectiveTest160x600,NULL
20487,CollectiveTest300x250,NULL
20487,CollectiveTest728x90,NULL
20488,GoogleTest120600,NULL
20488,GoogleTest160x600,NULL
20488,GoogleTest300x250,NULL
20488,GoogleTest728x90,NULL
20489,KJRH728,NULL
20489,kjrhhurley,NULL
20490,AT160FtSmith,NULL
20490,AT300FtSmith,NULL
20490,AT728,NULL
20490,Cars160FtSmith,NULL
20490,Cars728FtSmith,NULL
20490,Edmunds300FtSmith,NULL
20491,WQOW300,NULL
20492,AT160ElPaso,NULL
20492,AT300ElPaso,NULL
20492,Cars160ElPaso,NULL
20492,Cars728ElPaso,NULL
20492,Edmunds300ElPaso,NULL
20492,Media160,NULL
20492,Media300,NULL
20492,Media728,NULL
20493,WMAR300,NULL
20494,Entercom160,NULL
20494,Entercom300,NULL
20494,Entercom728,NULL
20495,Kirkland,NULL
20496,Telegraph160,NULL
20497,WLEX728,NULL
20498,DependableDodge,NULL
20499,KeyesBuickGMC,NULL
20500,HamerToyota,NULL
20501,CommunityChevrolet,NULL
20502,StarFOrd,NULL
20503,ToyotaofGlendale,NULL
20504,RobertsonHonda,NULL
20505,BlockShopperTest,NULL
20506,AT160MalibuChic,NULL
20506,AT300MalibuChic,NULL
20506,AT728MalibuChicago,NULL
20506,Cars160MalibuChic,NULL
20506,Cars728MalibuChic,NULL
20506,Edmunds300MalibuChic,NULL
20507,LADN,NULL
20508,Leaderboard,NULL
20508,Rectangle,NULL
20508,WideSkyscraper,NULL
20509,wowt120,NULL
20509,wowt160,NULL
20509,WOWT300,NULL
20509,wowt728,NULL
20510,Leaderboard,NULL
20510,Rectangle,NULL
20510,WideSkyscraper,NULL
20511,TWC300Secure,NULL
20511,TWC728,NULL
20511,TWCSaratogaChryslerJeep300,NULL
20512,TWC300,NULL
20512,TWC300Secure,NULL
20512,TWC728,NULL
20513,160x600_MetroBoutique,NULL
20513,300x250Classic,
20513,Demo,_BLe91d825__
20513,DEMO300,NULL
20513,TESTFORPATRICK,_BL8e001ea__
20513,TESTFORPATRICKMOBILE,_BLe5e7a6b__
20514,Leaderboard,NULL
20514,Rectangle,NULL
20514,WideSkyscraper,NULL
20515,KWWL300,NULL
20516,Leaderboard,NULL
20516,Rectangle,NULL
20516,WideSkyscraper,NULL
20517,160redesign,NULL
20517,160redesign2,NULL
20517,728redesign,NULL
20517,DEMO300,NULL
20517,DemoIBVNoCover,NULL
20517,joynerIBVCBS,NULL
20517,SPANISH,NULL
20518,bdaymike,NULL
20519,wcpo728,NULL
20520,charter300,NULL
20521,wvva300,NULL
20522,charter300,NULL
20522,Charter300Comcast,NULL
20523,charter300,NULL
20524,charter300,NULL
20525,300x250Classic,
20525,Tribune300,NULL
20526,Trib300,NULL
20527,300x250Classic,
20527,Tribune300,NULL
20528,300x250Classic,
20528,Tribune300,NULL
20529,300x250Classic,
20529,Tribune300,NULL
20530,WCPO300,NULL
20531,AT160Louisville,NULL
20531,AT300Louisville,NULL
20531,AT728Louisville,NULL
20531,Cars160Louisville,NULL
20531,Cars728Louisville,NULL
20531,Edmunds300Louisville,NULL
20532,AT160Omaha,NULL
20532,AT300Omaha,NULL
20532,Cars160Omaha,NULL
20532,Cars728Louisville,NULL
20532,Cars728Omaha,NULL
20532,Edmunds300Omaha,NULL
20533,AT160OKC,NULL
20533,AT300OKC,NULL
20533,Cars160OKC,NULL
20533,Cars728OKC,NULL
20533,Edmunds300OKC,NULL
20534,witn728,NULL
20535,charter300,NULL
20536,wcpo160,NULL
20536,wcpo300,NULL
20536,wcpo728,NULL
20537,Tribune300,NULL
20538,620tag1,NULL
20540,GreatCareersDemo,NULL
20541,VWDemo,NULL
20542,GMCDemo,NULL
20543,300x250AS3,
20543,300x250IBV,_BL88eba59__
20543,300x250nonflash,_BL0bbe1d1__
20543,300x250Spanish,
20543,carouselNonflash,_BLD1F71C6DB35__
20543,carouselNonflash2,_BLE405A9E0D90__
20543,carouselNonflash21,_BL21969a9__
20543,LandRoverDemo,NULL
20543,Mobile,_BL245117b__
20544,LexusDemo,NULL
20544,LexusDemo2,NULL
20545,RadioOneChar,NULL
20546,thisShouldWork,NULL
20547,charter300,NULL
20547,charter300x250,NULL
20547,charter728,NULL
20548,wcpo728,NULL
20549,SummersGate,NULL
20550,KWWL300,NULL
20551,ktxs300,NULL
20551,ktxs728,NULL
20552,Entercom300,NULL
20552,Gossett728,NULL
20554,myawesometag,NULL
20555,DMN,NULL
20556,twc300,NULL
20556,twcShults160,NULL
20556,twcShults728,NULL
20556,TWCShults728x90,NULL
20557,CrouseFord,NULL
20558,KWWL300,NULL
20559,CottensNapa,NULL
20559,CottensNapaNORTH,NULL
20559,CottensNapaNORTHWEST,NULL
20560,Yahoo160x600,NULL
20560,Yahoo300x250,NULL
20560,Yahoo728x90,NULL
20561,MotohoundAuckland160600,NULL
20561,MotohoundAuckland300250,NULL
20561,MotohoundAuckland72890,NULL
20562,Entercom300,NULL
20562,Entercom728,NULL
20563,Hubbard160x600,NULL
20563,Hubbard300x250,NULL
20563,Hubbard728x90,NULL
20564,charter300,NULL
20565,TWC160,NULL
20565,twc300,NULL
20565,twc728,NULL
20566,charter300,NULL
20567,KefferAS3,
20567,KefferAS3300x250NF,_BLfc1c90d__
20567,RickKefferDodgeChryslerJeep,
20568,BeckToyota,NULL
20569,WetzelFamilyAutoCruise,NULL
20569,WetzelFamilyAutoCruiseDAYTON,NULL
20570,WilkinsHyundaiMazda,NULL
20571,ExtremeMotors,NULL
20572,CountylineAuto,NULL
20573,SullivanMotors,NULL
20573,SullivanNOExpand160x600,NULL
20574,160x600NonExp,
20574,303x250JoeMyersToyotaAS3,
20574,ATT160x600,
20574,ATT300x250Classic,
20574,ATTJoeMyers300x250NF,_BLa15db1b__
20574,JMeyersIBV,
20574,JoeMyersToyota,
20574,JoeMyersToyota160x600,
20574,JoeMyersToyota160x600AS3,
20574,JoeMyersToyotaAS3300x250NF,_BL9793447__
20575,ChicagoCentral,
20575,ChicagoSouth,
20575,ChicagoSouthwest,
20575,SouthChicagoAS3,
20575,SouthChicagoAS3NF,_BL1d1384f__
20575,SouthChicagoDodgeChryslerJeep,
20576,StewartCadillac,NULL
20576,StewartCadillac160x600,NULL
20577,FairfieldHonda,NULL
20578,TaylorChryslerDodgeJeep,NULL
20579,ConnorsAutomotive,NULL
20579,ConnorsAutomotiveLaPorteIN,NULL
20580,krtv300,NULL
20581,CDG728,NULL
20581,toyo160x600,NULL
20581,toyo300x250,NULL
20582,wcpo160,NULL
20582,wcpo300,NULL
20582,wcpo728,NULL
20583,Hoover300,NULL
20584,Dennison160x600,
20584,Dennison728x90,
20584,DennisonFord,
20584,DennisonFordBMWToyota,
20584,XFINDennisonFord300x250NF,_BL44c2042__
20586,CowboyKia,NULL
20586,CowboyKiaofConroe,NULL
20587,RidgewayChevrolet,NULL
20587,RidgewayChevySOUTHSuburban,NULL
20588,ShaverNLakeIN,
20588,ShaverPreferred300x250NF,_BL26eda59__
20588,ShaverPreferredMotors,NULL
20588,ShaverPreferredSLakeIN,NULL
20588,ShaverSLakeIN,
20589,160Testtag,NULL
20589,Kia300,NULL
20590,IBVWinterCHEVY,NULL
20590,IBVWinterHONDA,NULL
20590,WinterChevroletHonda,NULL
20591,kia160x600,NULL
20591,kia300x250,NULL
20591,Kia728x90,NULL
20592,WestsideKia,NULL
20592,WestsideKia160,
20592,WestsideKiaAS3,
20593,WestsideChevrolet,
20593,WestsideChevy160x600,
20593,westsideChevyAS3,
20594,BobSimposonsAutoTown,NULL
20595,RazzariFord,NULL
20596,LexusofMelbourne,NULL
20597,WestboroughBuickGMC,NULL
20598,FrankelAutomotiveGroup,NULL
20599,BrunswickToyota,NULL
20600,AlexanderSubaru,NULL
20601,BlaiseAlexanderChevrolet,NULL
20602,AlexanderToyota,NULL
20603,NorthendMazda,NULL
20604,ClearLakeChryslerJeepDodge,NULL
20605,BoulevardAutoSales,NULL
20607,Abby728,NULL
20608,BurlingtonChevrolet,NULL
20609,GlendaleNissan,NULL
20610,300x250Classic,
20610,WoodfieldNissan,NULL
20611,GeorgeMooreAS3,NULL
20611,GeorgeMooreChevrolet,NULL
20612,WilkieLexus,NULL
20613,ShellworthChevrolet,NULL
20614,GlennBuegeBuickGMC,NULL
20614,GlennBuegeEastLansing,NULL
20615,NalleyAutomotive,NULL
20616,sen,NULL
20616,SENAdsOnDemand,NULL
20616,SENMulit,NULL
20616,SENMulti,NULL
20616,SENrectangle,NULL
20616,SENrectangle2,NULL
20617,Autos300x250,NULL
20617,Autos728,NULL
20617,Jobs728,NULL
20618,CumberlandKia,NULL
20619,ValleyAllBrands,NULL
20620,LancasterPewOwned,NULL
20621,AlSerraAutoPlaza,NULL
20622,HallChryslerFlintROS,NULL
20623,Bartow160,
20623,BartowFord,
20623,BartowFordAS3,
20624,ParkerFordLincoln,NULL
20625,RayMillerBuickPontiacGMC,NULL
20626,CommunityFord,NULL
20626,CommunityFord160x600,NULL
20627,Michaels300,NULL
20627,Michaels728,NULL
20628,PanamaCityMazda,NULL
20629,BakerJackson,NULL
20629,BakerNissan,NULL
20629,BakerNissan160x600,NULL
20629,BakerNissan160x600NonExpand,NULL
20630,FairfieldAutoGroupToyota,NULL
20631,KeyGMC,NULL
20632,160x600Xfinity,
20632,PatsyLouAS3,
20632,PatsyLouAutomotiveGroup,NULL
20633,FamilyFord,NULL
20634,KennenKennen,NULL
20635,Frederick300,NULL
20636,koaa300,NULL
20636,koaa728,NULL
20637,160Demo,NULL
20637,FrankelTest,NULL
20638,kktv728,NULL
20639,Cache300,NULL
20639,Cache728,NULL
20640,wptv728,NULL
20641,wmar300,NULL
20642,SimmsChevroletCompany,NULL
20643,TerryvilleChevrolet,NULL
20644,HandyBuickGMCCadillac,NULL
20645,EvansToyota,NULL
20646,SignatureFordLincoln,NULL
20646,SignatureFordLincolnAS3,NULL
20646,Xfinity160x600,
20647,AlexanderAutomotiveGroup,NULL
20647,AlexanderAutomotiveGroup728,NULL
20647,AlexanderAutomotiveTagFOXNews,NULL
20648,FiatofSouthAtlanta,NULL
20648,FiatofSouthAtlantaCHARTER,NULL
20649,AndyMohr72890,NULL
20649,AndyMohrBuickFOXNEWS,NULL
20649,AndyMohrBuickFOXNEWS728x90,NULL
20649,AndyMohrBuickGMC,NULL
20650,AndyMohrToyota,NULL
20651,wcpo160,NULL
20651,wcpo300,NULL
20651,wcpo728,NULL
20652,Century300,NULL
20653,wcyb300,NULL
20653,wcyb728,NULL
20654,160x600NonExpAikenDowntown,
20654,Aiken300x250NF,_BL9790240__
20654,AikenDowntownDevelopment,
20654,AS3,
20654,CSLDowntownAiken,
20654,DEMOIBV,
20655,acn728,NULL
20656,HallmarkRealty,NULL
20657,DemoIBV,NULL
20657,HOBO,NULL
20658,IndianaFarmBureauInsurance,NULL
20659,SignatureFordofPerry,NULL
20660,120x600,NULL
20660,160x600,NULL
20660,620x90,NULL
20660,720x90,NULL
20660,728DEMO2,NULL
20660,AS3Demo,NULL
20660,ClassicPhotoGallery,
20660,DEMO728,NULL
20660,RetailDemoLiquidus,NULL
20660,RetailDemoLiquidus2,NULL
20660,RetailDemoLiquidusDIY,NULL
20661,koaa300,NULL
20662,indi,NULL
20662,Nonflash,_BL58c47ea__
20662,StrackVanTilIN,NULL
20662,StrackVanTilSLAKEIndiana,NULL
20663,160DemoforJohnG,
20663,300x250DEMOforGreiner,
20663,StrackandVanTilIL,NULL
20663,StrackVanTilILJOLIETWest,NULL
20664,300x250,
20664,LiquidusTest,NULL
20664,sampletag,NULL
20664,StateFarmInsurance,NULL
20664,StateFarmInsuranceSOUTH,NULL
20664,StateFarmInsuranceSOUTHWEST,NULL
20664,StateFarmInsuranceSUBURBAN,NULL
20664,TEST,NULL
20665,MichaelsDownersGrove,NULL
20666,kpax300,NULL
20666,kpax728,NULL
20667,Travel300,NULL
20668,VoskiJewelers,NULL
20669,TreasureIsland,NULL
20670,300redesign,NULL
20670,Demo728,NULL
20670,democarouselnocat,NULL
20670,SD300,NULL
20670,Twitter,
20670,VPAID,
20671,AndyMohrChevrolet,NULL
20672,AdvanceRealtyBelAir,NULL
20673,EGAM300,NULL
20673,EGAM728,NULL
20674,wham728,NULL
20675,wham728,NULL
20676,300x250Carousel,
20676,katc728,NULL
20677,koaa300,NULL
20677,koaa728,NULL
20678,AppleBuickChevrolet,NULL
20679,LouBachrodtGMCBuick,NULL
20680,SuburbanAnnArbor,NULL
20680,SuburbanAnnArborLIVINGSTON,NULL
20681,AvonAutoBrokers,NULL
20682,160x600,NULL
20682,728x90,NULL
20682,ToyotaofMurray,NULL
20683,SignatureFordofPerry2,NULL
20683,SignatureFordPerryAS3,NULL
20684,728x90AS3,NULL
20684,Jobs728,NULL
20684,NonFlashLeader,_BL78e6d22__
20685,DempseyDodge,NULL
20685,StreatorOttawa,NULL
20686,OrchardChryslerJeepDodge,NULL
20687,StoopsAutomotiveGroup,NULL
20688,160x600,NULL
20688,300x250Classic,NULL
20688,300x600IBV,
20688,728x90Classic,NULL
20688,CAG300,NULL
20688,CAG728,NULL
20689,LindersGardenCenter,NULL
20690,160x600,NULL
20690,300x250Classic,NULL
20690,728x90Classic,NULL
20690,CAT300,NULL
20690,CAT728,NULL
20691,MorrisMotors,NULL
20692,Michaud,NULL
20693,JeffersonCountyCVB,NULL
20693,JeffersonCountyCVBred,NULL
20694,MichaelsFreshMarketNaperville,NULL
20695,ColdwellAuroraAS3,
20695,ColdwellBanerkHonigBellAurora,
20695,Xfinity300x250,
20696,ESyr300,NULL
20696,ESyr728,NULL
20697,MichaelsFreshMarketHydePark,NULL
20698,PeterPanBmw,NULL
20699,ColdwellFrankfortAS3,
20699,ColwellBankerHonigBellFrankfort,
20700,Custom1,NULL
20700,erwer,NULL
20701,ColdwellBankerHonigBellJoliet,
20701,ColdwellJolietAS3,
20702,KarKornermanual,NULL
20704,HallCJDManual,NULL
20704,HallCJDManualFLINT,NULL
20704,HallCJDManualPONTIAC,NULL
20705,NorthEndMazdamanual,NULL
20706,AppleBuickChevrolet,NULL
20707,IndianaFarmBureauSLakeIN,NULL
20708,NBCChicago,NULL
20709,Bermans300,NULL
20709,Bermans728,NULL
20710,MidCity300,NULL
20710,MidCity728,NULL
20711,300x250Classic,NULL
20711,728x90DEMO,NULL
20711,CapeDining2011,NULL
20712,JULY160,NULL
20712,JULY300,NULL
20712,JULY728,NULL
20712,Tulsa160,NULL
20712,Tulsa300,NULL
20712,Tulsa728,NULL
20713,JULY160,NULL
20713,JULY300,NULL
20713,JULY728,NULL
20713,LR160,NULL
20713,LR300,NULL
20713,LR728,NULL
20714,AndyMohrChevrolet,NULL
20714,AndyMohrChevy728x90,NULL
20717,ApplegateChevrolet,NULL
20718,ATT300x250,_BL0124587__
20718,ATTStAugNissan300x250NonFlash,_BL4c04d15__
20718,NissanofStAugustine,
20718,NissanStAugustine,
20718,Xfinity300x250ClassicStAugustineNissan,
20718,XFINStAugNissan300x250NonFlash,_BLd81df50__
20719,HolmanCadillac,NULL
20720,MichaudMitsubishi,NULL
20722,JohnEagleHonda,NULL
20722,JohnEagleHonda160x600,NULL
20723,MorrisMotors,NULL
20724,StoopsAutomotiveGroup,NULL
20726,WalkerChevy,NULL
20726,WalkerChevy728,NULL
20727,LakeoftheWoodsMotorCompany,NULL
20728,IBVTreasureCoastToyotaScion,
20728,TCToyotaClassic2015,
20728,TCToyotaIBV2015,
20728,TreasureCoastToyotaScionmanual,NULL
20728,Xfinity300x250Classic,
20729,CommunityFordManual,NULL
20729,CommunityFordManual160,NULL
20730,MikeCalvertToyotamanual,NULL
20731,Leaderboard,NULL
20731,Rectangle,NULL
20731,Skyscraper,NULL
20731,Ticketmaster,
20732,ChicagoCityNorth,NULL
20732,ChicagoSouthwest,NULL
20732,Frankfort,NULL
20732,HortonsHomeLighting,NULL
20732,OrlandPark,NULL
20733,CookFord,NULL
20734,Roger300,NULL
20734,Roger728,NULL
20735,728Singh,NULL
20736,RemaxCrossroads,NULL
20737,160nonexp,NULL
20737,NonFlashSlider,_BL11db9e5__
20737,SummerFunAS3,
20737,SummerFunRectangle,NULL
20738,LutherVWWestside,NULL
20739,StrongAudi,NULL
20739,StrongAudiFOXNEWS,NULL
20740,Jpaul300,NULL
20740,JPaul728,NULL
20741,JackWilsonChevBuickGMC,NULL
20742,ExpandTest,NULL
20742,ExpandTest120x600,NULL
20742,ExpandTest160x600,NULL
20742,ExpandTest300x250,NULL
20742,ExpandTest620x90,NULL
20742,ExpandTest728x90,NULL
20743,ROSLocalMarket160x600,NULL
20744,120600,NULL
20744,160600,NULL
20744,160600noexpand,NULL
20744,62090,NULL
20744,72890,NULL
20744,Mudddemo,NULL
20745,mirvac2,NULL
20745,Mirvac3,NULL
20745,mirvacskyscraper,NULL
20745,Wotif,NULL
20746,CBSBalt300,NULL
20746,TESTtag728,NULL
20746,TESTtag728x90,NULL
20747,Demo300,NULL
20747,WEWS728,NULL
20748,TWC300,NULL
20748,TWC728Leaderboard728x90,NULL
20749,CaliforniaClosets,NULL
20750,test,NULL
20752,MS_ListHub_1,NULL
20752,Test2,NULL
20753,MS_Custom_1,NULL
20754,MS_1_Custom2,NULL
20755,728x90,NULL
20755,MS_1_DMI1,NULL
20756,MmagBOM728,NULL
20757,160x600NonExpandCarlHogan,
20757,CarlHoganToyota,NULL
20757,CarlHoganToyotaAS3,NULL
20757,Synacor300x250IBV,
20757,Synacore300x250Classic,
20757,SynacorNonEx,NULL
20758,BL1,NULL
20758,BL1T1,NULL
20758,BL2,NULL
20758,BL2b,NULL
20758,BL3,NULL
20758,BL4,NULL
20758,BL4NoCover,NULL
20759,SMTest,NULL
20759,SMTest160,NULL
20759,SMTest728,NULL
20760,GaGaChic,NULL
20761,WBBM,NULL
20762,TWC728,NULL
20763,300x250,NULL
20763,CarouselNocat,NULL
20763,Sky,NULL
20764,PerformanceMazda,NULL
20764,PerformanceMazda160x600,NULL
20765,160Shaheen,
20765,ShaheenChevEastLansingClassic,
20765,ShaheenChevLansing300x250ROS,
20765,ShaheenChevrolet,
20765,ShaheenChevroletAS3,
20765,ShaheenChevroletEastLansing300x250ROS,
20765,ShaheenChevroletLansing300x250ROS,
20765,ShaheenEastLansing160x600,
20766,LaPorteIN,NULL
20766,PorterCountyFair,NULL
20766,SouthLakeIN,NULL
20767,coverTest,NULL
20768,160,NULL
20768,300x250Carousel,
20768,728x90Classic,
20768,KSBY300,
20768,ksby300x250,
20768,ksby728,
20769,728Redesign,
20769,Pulte160,NULL
20769,Pulte300,NULL
20769,Pulte728,NULL
20770,SUN300,NULL
20770,Sun728,NULL
20773,PalmerHuffmanAuto,NULL
20774,AnnieRaeRV,NULL
20775,Ordway,NULL
20776,TestRectangle,NULL
20776,TestSky,NULL
20777,SUN300,NULL
20778,McGeePreOwned,NULL
20779,SunshineToyota300x250,NULL
20779,SunshineToyotaInc,NULL
20780,NormWagnerToyota,NULL
20781,SafewayDemo,NULL
20781,SafewayDemo300x250,NULL
20781,shoppercarousel,NULL
20782,DEMOCSL,
20782,Lovings,NULL
20782,Porter,NULL
20783,ToyotaPartsandService,NULL
20784,L2T160,NULL
20784,L2T300,NULL
20784,L2T728,NULL
20785,SACMAG160,NULL
20786,LindersMANUAL,NULL
20787,MCC1,NULL
20787,MCC2,NULL
20787,Rectangle,NULL
20788,IVDB120,NULL
20788,IVDB160,NULL
20788,OntarioVW728,NULL
20789,KATC728,NULL
20790,DemoKATCHealth,NULL
20790,KATC728,NULL
20791,Zappos,NULL
20792,OS728,NULL
20793,RadioOneHouston729,NULL
20794,FastFive300,NULL
20794,FastFive728,NULL
20795,RN300,NULL
20796,KSBY300,NULL
20796,KSBY728,NULL
20797,IVDB,NULL
20798,DunningToyota,NULL
20799,RI160,NULL
20799,RI300,NULL
20799,RI728,NULL
20800,GAN160,NULL
20800,GAN300,NULL
20800,GAN728,NULL
20801,TWC160x600,NULL
20801,TWC300,NULL
20801,TWC728,NULL
20802,Entercom300,NULL
20802,Entercom728,NULL
20803,TWC300,NULL
20804,TWC300,NULL
20805,SmithVW,NULL
20805,SmithVWSecureTAG,NULL
20806,Trib300,NULL
20807,JambaJuice,NULL
20808,L2T120,NULL
20808,L2T160,NULL
20808,L2T300,NULL
20808,L2T728,NULL
20809,KTAB160,NULL
20809,KTAB728,NULL
20810,Entercom300,NULL
20810,Entercom728,NULL
20811,HearstTest300x250,NULL
20812,WSAZ300,NULL
20813,LittmanBros,NULL
20813,LittmanBrosBarrington,NULL
20813,LittmanBrosBloomingdale,NULL
20813,LittmanBrosHighlandPark,NULL
20813,LittmanBrosSchaumburg,NULL
20814,TWC300,NULL
20814,TWC728,NULL
20815,CBSBalt300,NULL
20816,DmoNOEXPAND,NULL
20817,TestLeader,NULL
20818,coverTest1,NULL
20818,coverTest2,NULL
20818,coverTest3,NULL
20818,Legacy1,NULL
20819,DMIASEN,NULL
20819,SENMREC,NULL
20820,Mirvac1,NULL
20820,Mirvac2,NULL
20820,Mirvac3,NULL
20821,StocktonHonda,NULL
20822,AT160HoustonEco,NULL
20822,AT300HoustonEco,NULL
20822,AT728HoustonEco,NULL
20822,Cars160HoustonEco,NULL
20822,Cars300HoustonEco,NULL
20822,Cars728HoustonEco,NULL
20822,Edmunds300HoustonEco,NULL
20823,PremierCadillac,NULL
20824,AT160HarlingenEco,NULL
20824,AT300HarlingenEco,NULL
20824,AT728HarlingenEco,NULL
20824,Cars160HarlingenEco,NULL
20824,Cars300HarlingenEco,NULL
20824,Cars728HarlingenEco,NULL
20824,Edmunds300HarlingenEco,NULL
20824,FoxRio120,NULL
20824,FoxRio300,NULL
20824,FoxRio728,NULL
20824,KGBT160,NULL
20824,KGBT300,NULL
20824,KGBT728,NULL
20824,KRGV300,NULL
20824,KVEO160,NULL
20824,KVEO300,NULL
20824,KVEO728,NULL
20824,McAllen160,NULL
20824,McAllen300,NULL
20824,McAllen728,NULL
20824,TBH160,NULL
20824,TBH300,NULL
20824,TBH728,NULL
20824,VMS160,NULL
20824,VMS300,NULL
20824,VMS728,NULL
20825,MediumRectangle,NULL
20826,FreedomInteractive,NULL
20827,L2T300,NULL
20827,L2T728,NULL
20830,Test_Leader,NULL
20830,UploadTest-DONOTMODIFY,NULL
20831,DoNotRevise,NULL
20832,ChromeTest,NULL
20832,GoodFriday,NULL
20832,Karousel,NULL
20833,trib,NULL
20833,YangTag,
20834,Carousel,NULL
20835,JohnsGreatCars,NULL
20836,CarouselNocat,NULL
20836,Classic300,NULL
20836,Demo,NULL
20836,Rec,NULL
20837,wcpo728,NULL
20838,Leaderboard,NULL
20838,SuttonAuto,NULL
20838,SuttonAuto1,NULL
20839,charter300,NULL
20840,160x600classic,NULL
20840,300x250Classic,NULL
20840,728x90Classic,NULL
20840,charter300,NULL
20841,CarouselNocat,NULL
20841,Radio300,NULL
20842,Cornerstone,NULL
20843,Comcast,NULL
20843,NewPublisherCert160x600,NULL
20843,PublisherCertification300x250,NULL
20843,PublisherCertification728x90,NULL
20844,DBL1T1,NULL
20845,sun300,NULL
20846,Trib300,NULL
20847,asdf,NULL
20847,asdf4,NULL
20847,asdfT1,NULL
20847,asdfT3,NULL
20847,asdfT3b,NULL
20847,CoverPageTest01,NULL
20847,CoverPageTest1,NULL
20847,CoverPageTestRight,NULL
20848,WPBN300,NULL
20849,WPBN300,NULL
20850,Boba_Fett,NULL
20850,IG88,NULL
20851,HomeDepot,NULL
20851,HOmeDepot300x250NF,_BL163f175__
20851,HomeDepotMobile,
20851,NEW300x250,
20853,VicCaneverAS3,
20853,VicCaneverAS3300x250NF,_BL9022b07__
20853,VicCaneverChevrolet,
20853,Xfinity160x600,
20854,DuvalHonda,NULL
20854,DuvalSecure,NULL
20855,Eddiezwindow,NULL
20856,160x600_EddieZ_1,NULL
20856,728x90EddieZ,NULL
20856,728x90EddieZ_2,NULL
20856,EddieZShutters,NULL
20857,DEMO300,NULL
20858,ClintNewellChevrolet,NULL
20858,CSLChevy,NULL
20859,charter300,NULL
20860,AspleyLeaderboard,NULL
20860,AspleyMRec,NULL
20861,KenNelsonAutoGroup,NULL
20861,KenNelsonAutoGroupROCKFORD,NULL
20862,YorkChryslerCrawfordsville,NULL
20863,TWC300,NULL
20863,TWC728,NULL
20864,TWC300,NULL
20864,TWC728,NULL
20865,300,NULL
20865,PioLocal728,NULL
20866,Armanetti,NULL
